2010-12-26 23:11:44 Notice: Notice (8): Undefined variable: assets in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:11:44 Notice: Notice (8): Trying to get property of non-object in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:22:32 Notice: Notice (8): Undefined variable: js in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/soon/soon.ctp, line 3]
2010-12-26 23:27:34 Notice: Notice (8): Undefined variable: asset in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-26 23:41:01 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 12]
2010-12-26 23:41:02 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 12]
2010-12-26 23:41:03 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 12]
2010-12-26 23:41:10 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 12]
2010-12-26 23:41:10 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 12]
2010-12-26 23:41:35 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:41:36 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:41:36 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:41:36 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:42:17 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:53:34 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 14]
2010-12-26 23:59:36 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:10 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:12 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:12 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:13 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:13 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:13 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:00:21 Notice: Notice (8): Undefined variable: styles_for_layout in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 7]
2010-12-27 00:50:36 Notice: Notice (8): Undefined property: SoonController::$Html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 17]
2010-12-27 00:50:42 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 17]
2010-12-27 00:50:49 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 17]
2010-12-27 00:50:50 Notice: Notice (8): Undefined variable: html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 17]
2010-12-27 00:51:49 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:01 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:02 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:14 Notice: Notice (8): Undefined variable: Html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:15 Notice: Notice (8): Undefined variable: Html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:30 Notice: Notice (8): Undefined property: SoonController::$html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 00:52:43 Notice: Notice (8): Undefined property: SoonController::$Html in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 18]
2010-12-27 01:05:31 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
2010-12-27 01:05:31 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:05:31 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
2010-12-27 01:05:31 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:06:03 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
2010-12-27 01:06:03 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:06:03 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
2010-12-27 01:06:03 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:06:04 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
2010-12-27 01:06:04 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:06:04 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 247]
